epoch,grad/last_mlp,grad/lm_head,grad/q_head,grad/total_norm,step,train/accuracy,train/early_halt_rate,train/exact_accuracy,train/lm_loss,train/lr,train/q_halt_accuracy,train/q_halt_loss,train/steps,val/accuracy,val/exact_accuracy,val/lm_loss,val/loss,val/q_halt_accuracy,val/q_halt_loss,val/steps
4299,,,,,4299,1.0,1.0,1.0,0.7547346574279074,9.998933091992512e-05,1.0,0.001225993037223816,1.0,,,,,,,
4299,,,,,4304,,,,,,,,,0.6930269002914429,0.10014204680919647,0.6978926658630371,0.7098201513290405,0.9955018758773804,0.023854583501815796,16.0
4306,0.2866660952568054,0.04219948872923851,0.12712134420871735,0.8858010768890381,4349,0.7530864477157593,0.0,0.0,0.7890244223956923,9.99888579826802e-05,1.0,0.09923243522644043,16.0,,,,,,,
4313,0.11469623446464539,0.024285513907670975,0.006006171461194754,0.4299682378768921,4399,0.7777777910232544,0.0,0.0,0.7890772110297772,9.998838504543528e-05,1.0,0.00036435574293136597,16.0,,,,,,,
4320,0.24999688565731049,0.040890172123909,0.03535817191004753,0.8391484618186951,4449,0.694444477558136,0.0,0.0,0.7617429059316378,9.998789028031752e-05,1.0,1.95428729057312e-05,16.0,,,,,,,
4327,0.1564956158399582,0.028555244207382202,0.012819161638617516,0.5467820167541504,4499,0.6748971343040466,0.0,0.0,0.7348896460460534,9.998739551519975e-05,1.0,0.00022380053997039795,16.0,,,,,,,
4334,0.168367400765419,0.02273913100361824,0.0351780541241169,0.5529667735099792,4549,1.0,1.0,1.0,0.659626906578056,9.998688619816676e-05,1.0,0.03012985736131668,13.0,,,,,,,
4342,0.11237934231758118,0.013587717898190022,0.0605958066880703,0.43958932161331177,4599,0.8611111640930176,1.0,0.5,0.7007127285715922,9.998636232921854e-05,1.0,0.020824801176786423,14.0,,,,,,,
4349,0.14426523447036743,0.015206017531454563,0.07451504468917847,0.4907259941101074,4649,0.7556855082511902,1.0,0.10526315867900848,0.6803273917035222,9.998583846027032e-05,0.9473684430122375,0.046924300491809845,15.947368621826172,,,,,,,
4356,0.15229004621505737,0.01463899202644825,0.06666155904531479,0.5192581415176392,4699,0.7906846404075623,1.0,0.09090909361839294,0.7241731118873744,9.998530003940687e-05,0.9545454382896423,0.04364870861172676,15.318181991577148,,,,,,,
4363,0.2724432647228241,0.019697394222021103,0.12266916036605835,0.8986004590988159,4749,0.7333333492279053,1.0,0.10000000149011612,0.7661473393879056,9.998474706662819e-05,1.0,0.03607916831970215,14.5,,,,,,,
