epoch,grad/last_mlp,grad/lm_head,grad/q_head,grad/total_norm,step,train/accuracy,train/early_halt_rate,train/exact_accuracy,train/lm_loss,train/lr,train/q_halt_accuracy,train/q_halt_loss,train/steps,val/accuracy,val/exact_accuracy,val/lm_loss,val/loss,val/q_halt_accuracy,val/q_halt_loss,val/steps
6444,0.04246103763580322,0.0064262570813298225,0.014486195519566536,0.2489788681268692,19049,0.8600823283195496,1.0,0.5,0.7080191449912867,7.22478871466592e-05,1.0,0.004918728023767471,11.916666984558105,,,,,,,
6494,0.07948639988899231,0.006098216399550438,0.013956758193671703,0.4097170829772949,19099,0.8680384159088135,1.0,0.6000000238418579,0.7214031928710627,7.210225885501131e-05,0.9777777791023254,0.010807089507579803,10.0,,,,,,,
6499,,,,,19104,,,,,,,,,0.7230002284049988,0.19895833730697632,0.6558476090431213,0.6640700101852417,0.9976562261581421,0.016444889828562737,16.0
6544,0.06082026660442352,0.005672445986419916,0.016637003049254417,0.30835798382759094,19149,0.7897315621376038,1.0,0.3333333432674408,0.7142535230592589,7.195639045676216e-05,1.0,0.0030755370389670134,12.44444465637207,,,,,,,
6594,0.030978864058852196,0.006313247140496969,0.0048590716905891895,0.21332544088363647,19199,0.7593415975570679,1.0,0.2266666740179062,0.6975967691527281,7.181029650382698e-05,1.0,0.0011588975321501493,14.013333320617676,,,,,,,
6599,,,,,19204,,,,,,,,,0.7336580753326416,0.21822915971279144,0.633370578289032,0.6405187249183655,0.9976562261581421,0.014296289533376694,16.0
6644,0.06276699900627136,0.007144503761082888,0.008847084827721119,0.35927870869636536,19249,0.8267806172370911,1.0,0.446153849363327,0.6959849846813118,7.166397699620575e-05,1.0,0.0028614187613129616,11.584615707397461,,,,,,,
6694,0.11180363595485687,0.0062476349994540215,0.02821599505841732,0.7120634913444519,19299,0.7742504477500916,1.0,0.3285714387893677,0.7089676418404013,7.151743193389848e-05,1.0,0.016687609255313873,12.285714149475098,,,,,,,
6699,,,,,19304,,,,,,,,,0.7436181306838989,0.24244791269302368,0.6106451749801636,0.61638343334198,0.9973958134651184,0.011476446874439716,16.0
6744,0.1017698273062706,0.005975248757749796,0.011973211541771889,0.6630331873893738,19349,0.7843363881111145,1.0,0.34375,0.7028536121011604,7.137065404094756e-05,1.0,0.004212874919176102,12.21875,,,,,,,
6794,0.11916352808475494,0.005825841333717108,0.018785148859024048,0.8092994689941406,19399,0.8320987820625305,1.0,0.4833333194255829,0.70172073382496,7.122365786926821e-05,0.9833333492279053,0.007827989757061005,10.199999809265137,,,,,,,
6799,,,,,19404,,,,,,,,,0.7515914440155029,0.26354166865348816,0.5912981033325195,0.5964391827583313,0.9981771111488342,0.010282265953719616,16.0
6844,0.08537176996469498,0.005624736659228802,0.013785500079393387,0.5311753749847412,19449,0.8275290131568909,1.0,0.447761207818985,0.6912241655202538,7.107643614290282e-05,1.0,0.004332436248660088,11.208954811096191,,,,,,,
