epoch,grad/last_mlp,grad/lm_head,grad/q_head,grad/total_norm,step,train/accuracy,train/early_halt_rate,train/exact_accuracy,train/lm_loss,train/lr,train/q_halt_accuracy,train/q_halt_loss,train/steps,val/accuracy,val/exact_accuracy,val/lm_loss,val/loss,val/q_halt_accuracy,val/q_halt_loss,val/steps
6444,0.06417473405599594,0.006111587397754192,0.011646022088825703,0.5357388854026794,19049,0.8561728596687317,1.0,0.550000011920929,0.7217547494724018,7.22478871466592e-05,1.0,0.0026303397025913,9.149999618530273,,,,,,,
6494,0.04138239845633507,0.006256728433072567,0.013192839920520782,0.2504395842552185,19099,0.8905571699142456,1.0,0.6756756901741028,0.7187504463191312,7.210225885501131e-05,1.0,0.00378189398907125,8.0,,,,,,,
6499,,,,,19104,,,,,,,,,0.723524272441864,0.2005208283662796,0.6544921398162842,0.6626682877540588,0.996874988079071,0.016352230682969093,16.0
6544,0.04465329274535179,0.005783796776086092,0.01860831305384636,0.29798102378845215,19149,0.774193525314331,1.0,0.35483869910240173,0.7102498302206666,7.195639045676216e-05,0.9838709831237793,0.01697196625173092,11.887096405029297,,,,,,,
6594,0.05723738670349121,0.006472265347838402,0.012451116926968098,0.38669344782829285,19199,0.8214449286460876,1.0,0.40740740299224854,0.7118578587997746,7.181029650382698e-05,1.0,0.0044909315183758736,11.44444465637207,,,,,,,
6599,,,,,19204,,,,,,,,,0.7329636216163635,0.21927084028720856,0.6326202154159546,0.6398386359214783,0.9984375238418579,0.014436934143304825,16.0
6644,0.08389965444803238,0.006294832099229097,0.016989439725875854,0.3816198706626892,19249,0.8500452041625977,1.0,0.5365853905677795,0.7003595950004406,7.166397699620575e-05,0.9878048896789551,0.004278326407074928,9.329268455505371,,,,,,,
6694,0.0749540701508522,0.005778309889137745,0.013790672644972801,0.43668583035469055,19299,0.7864001393318176,1.0,0.3333333432674408,0.6981808274984412,7.151743193389848e-05,1.0,0.004238641820847988,12.031745910644531,,,,,,,
6699,,,,,19304,,,,,,,,,0.742132842540741,0.23880209028720856,0.6113695502281189,0.6171181201934814,0.9976562261581421,0.01149715855717659,16.0
6744,0.04398643225431442,0.00626197038218379,0.013727645389735699,0.24615778028964996,19349,0.8499525189399719,1.0,0.5076923370361328,0.6969673949427576,7.137065404094756e-05,1.0,0.005155900027602911,10.169230461120605,,,,,,,
6794,0.027960585430264473,0.00535627594217658,0.0021871011704206467,0.17032431066036224,19399,0.749241054058075,1.0,0.2295081913471222,0.7111330269062768,7.122365786926821e-05,1.0,0.0004160960379522294,13.31147575378418,,,,,,,
6799,,,,,19404,,,,,,,,,0.7505239844322205,0.25859373807907104,0.5933387279510498,0.5983515977859497,0.9984375238418579,0.010025662370026112,16.0
6844,0.07773952931165695,0.006974085699766874,0.013573835603892803,0.42428451776504517,19449,0.7749621272087097,1.0,0.31578946113586426,0.7029681200912569,7.107643614290282e-05,1.0,0.0043409294448792934,12.491228103637695,,,,,,,
6894,0.061387207359075546,0.005874556954950094,0.015224323607981205,0.3934093117713928,19499,0.8143003582954407,1.0,0.4305555522441864,0.7043418901043825,7.092899613780901e-05,0.9861111044883728,0.004111235961318016,11.01388931274414,,,,,,,
6899,,,,,19504,,,,,,,,,0.7595036029815674,0.2776041626930237,0.5758237838745117,0.5802817940711975,0.9989583492279053,0.008915903978049755,16.0
6944,0.12477532774209976,0.0065684206783771515,0.02455846592783928,0.619958758354187,19549,0.7656012177467346,1.0,0.30136987566947937,0.7097109533352782,7.078133785398677e-05,0.9863013625144958,0.015403661876916885,12.301369667053223,,,,,,,
6994,0.05022655054926872,0.005863548256456852,0.022517608478665352,0.2830699384212494,19599,0.8221597075462341,1.0,0.4303797483444214,0.6905692860263495,7.06334612914361e-05,0.9873417615890503,0.009948082268238068,11.03797435760498,,,,,,,
6999,,,,,19604,,,,,,,,,0.7664737105369568,0.2992187440395355,0.5607859492301941,0.564970850944519,0.9994791746139526,0.008369939401745796,16.0
7044,0.1385415941476822,0.006728076841682196,0.014445757493376732,0.605038046836853,19649,0.8148148655891418,1.0,0.44999998807907104,0.712710940191022,7.048537372611463e-05,1.0,0.002625818131491542,11.037500381469727,,,,,,,
7094,0.09562965482473373,0.007131483871489763,0.016469990834593773,0.5559683442115784,19699,0.8187511563301086,1.0,0.43478259444236755,0.6903484264575385,7.033706788206473e-05,1.0,0.0071717905811965466,10.942028999328613,,,,,,,
