epoch,grad/last_mlp,grad/lm_head,grad/q_head,grad/total_norm,step,train/accuracy,train/early_halt_rate,train/exact_accuracy,train/lm_loss,train/lr,train/q_halt_accuracy,train/q_halt_loss,train/steps,val/accuracy,val/exact_accuracy,val/lm_loss,val/loss,val/q_halt_accuracy,val/q_halt_loss,val/steps
4300,0.14317797124385834,0.011326226405799389,0.06750588119029999,0.43818143010139465,4300,0.991769552230835,1.0,0.6666666865348816,0.7577709961562372,9.998933091992512e-05,0.6666666865348816,0.01483811903744936,1.0,,,,,,,
4300,,,,,4300,,,,,,,,,0.7111303806304932,0.125,0.6673873662948608,0.6802055835723877,1.0,0.025636520236730576,16.0
4301,0.07054368406534195,0.010493955574929714,0.0026646340265870094,0.28254812955856323,4301,,,,,9.998932364396751e-05,,,,,,,,,,
4301,,,,,4301,,,,,,,,,0.7111303806304932,0.125,0.667136013507843,0.6795687675476074,1.0,0.02486548200249672,16.0
4302,0.21669329702854156,0.015473486855626106,0.015740280970931053,0.6623992323875427,4302,1.0,1.0,1.0,0.7235318996965352,9.998930909205228e-05,1.0,0.0036087986081838608,3.0,,,,,,,
4302,,,,,4302,,,,,,,,,0.7112268805503845,0.125,0.6672860980033875,0.6800720691680908,1.0,0.0255720354616642,16.0
4303,0.17869392037391663,0.013965467922389507,0.04924961179494858,0.5453070402145386,4303,1.0,1.0,1.0,0.7229357730944812,9.998930181609467e-05,1.0,0.0097318971529603,4.0,,,,,,,
4303,,,,,4303,,,,,,,,,0.7107446193695068,0.125,0.6673982739448547,0.6798210740089417,1.0,0.024845555424690247,16.0
4304,0.7051466703414917,0.009736689738929272,0.21450409293174744,2.1770925521850586,4304,1.0,1.0,1.0,0.7158654165351449,9.998929454013705e-05,1.0,0.0963110700249672,5.0,,,,,,,
4304,,,,,4304,,,,,,,,,0.7118055820465088,0.125,0.6673967242240906,0.6804590225219727,1.0,0.026124658063054085,16.0
4305,0.133620947599411,0.012442786246538162,0.0403733067214489,0.4539181590080261,4305,1.0,1.0,1.0,0.7096145874192252,9.998928726417944e-05,1.0,0.0077538625337183475,6.0,,,,,,,
4305,,,,,4305,,,,,,,,,0.7116127014160156,0.125,0.6673309206962585,0.6812204122543335,1.0,0.02777891792356968,16.0
4306,0.23374035954475403,0.014348527416586876,0.07489193975925446,0.701321005821228,4306,1.0,1.0,1.0,0.714662917796916,9.998927271226421e-05,1.0,0.029699265956878662,7.0,,,,,,,
4306,,,,,4306,,,,,,,,,0.7115161418914795,0.125,0.6673054695129395,0.6791612505912781,1.0,0.02371155470609665,16.0
4307,0.31665217876434326,0.014720181003212929,0.09213148057460785,0.9449070692062378,4307,1.0,1.0,1.0,0.7034555151402488,9.99892654363066e-05,1.0,0.013881693594157696,6.0,,,,,,,
4307,,,,,4307,,,,,,,,,0.7116127014160156,0.125,0.6672862768173218,0.681397557258606,1.0,0.028222529217600822,16.0
4308,0.09978915750980377,0.01274061854928732,0.0263502299785614,0.3222303092479706,4308,,,,,9.998925816034898e-05,,,,,,,,,,
4308,,,,,4308,,,,,,,,,0.7114198207855225,0.125,0.6672642827033997,0.6798917055130005,1.0,0.025254786014556885,16.0
4309,0.21288804709911346,0.015360230579972267,0.056918948888778687,0.656023383140564,4309,1.0,1.0,1.0,0.6755992808799941,9.998924360843375e-05,1.0,0.0089347455650568,10.0,,,,,,,
4309,,,,,4309,,,,,,,,,0.7109375,0.125,0.6671633720397949,0.6803717613220215,1.0,0.026416843757033348,16.0
4310,0.2663375437259674,0.016961397603154182,0.08560480177402496,0.8118918538093567,4310,1.0,1.0,1.0,0.6654284567165067,9.998923633247614e-05,1.0,0.036486849188804626,11.0,,,,,,,
4310,,,,,4310,,,,,,,,,0.7117091417312622,0.125,0.6671384572982788,0.679271399974823,1.0,0.024265863001346588,16.0
4311,0.3898932933807373,0.015371686778962612,0.10609494149684906,1.181348204612732,4311,1.0,1.0,1.0,0.6381713983223585,9.998922905651852e-05,1.0,0.05332852900028229,12.0,,,,,,,
4311,,,,,4311,,,,,,,,,0.7116126418113708,0.125,0.6671819686889648,0.6800948977470398,1.0,0.02582589164376259,16.0
4312,0.31901121139526367,0.02235148288309574,0.10852234810590744,0.9593315720558167,4312,0.9666666984558105,1.0,0.800000011920929,0.6249940868567432,9.998922178056091e-05,0.800000011920929,0.042373452335596085,12.600000381469727,,,,,,,
4312,,,,,4312,,,,,,,,,0.7121913433074951,0.125,0.6670660376548767,0.6791526079177856,1.0,0.024173183366656303,16.0
4313,1.2141586542129517,0.04498348385095596,0.37142887711524963,3.5246214866638184,4313,0.936214029788971,1.0,0.6666666865348816,0.7109177269385727,9.998920722864568e-05,0.6666666865348816,0.09339234232902527,14.0,,,,,,,
4313,,,,,4313,,,,,,,,,0.7121913433074951,0.1328125,0.6670554280281067,0.6802420020103455,0.9921875,0.02637319266796112,16.0
4314,1.8820512294769287,0.06688670068979263,0.4967672526836395,5.3451714515686035,4314,0.8747795820236206,1.0,0.5714285969734192,0.8149700543228681,9.998919995268807e-05,0.5714285969734192,0.09465856105089188,14.357142448425293,,,,,,,
