epoch,grad/last_mlp,grad/lm_head,grad/q_head,grad/total_norm,step,train/accuracy,train/early_halt_rate,train/exact_accuracy,train/lm_loss,train/lr,train/q_halt_accuracy,train/q_halt_loss,train/steps,val/accuracy,val/exact_accuracy,val/lm_loss,val/loss,val/q_halt_accuracy,val/q_halt_loss,val/steps
28299,,,,,40904,,,,,,,,,0.9241517782211304,0.7897727489471436,0.26879385113716125,0.2712652385234833,0.9992897510528564,0.004942790139466524,16.0
28322,0.3129388689994812,0.009343013167381287,0.031245123594999313,1.7037243843078613,40949,0.9084809422492981,1.0,0.695652186870575,0.6593575022572209,6.617163307964802e-05,1.0,0.01452336274087429,8.02173900604248,,,,,,,
28347,0.42815789580345154,0.007143051363527775,0.025934021919965744,2.551816940307617,40999,0.8986354470252991,1.0,0.6842105388641357,0.6810098203672832,6.609634874621406e-05,0.9736841917037964,0.006430934648960829,8.447368621826172,,,,,,,
28372,0.4490566551685333,0.011527368798851967,0.05146333575248718,2.556593418121338,41049,0.9106753468513489,1.0,0.7254902124404907,0.6556065649385459,6.602102803299204e-05,0.9607843160629272,0.021836739033460617,8.313725471496582,,,,,,,
28397,0.20188550651073456,0.008586379699409008,0.026286644861102104,1.2443941831588745,41099,0.9253380298614502,1.0,0.761904776096344,0.6527198123537015,6.594567093998194e-05,1.0,0.01609177142381668,7.5,,,,,,,
28399,,,,,41104,,,,,,,,,0.9258382320404053,0.7923768758773804,0.2635214626789093,0.26534304022789,0.9997632503509521,0.0036431136541068554,16.0
28422,0.3772429823875427,0.008372345007956028,0.03912412002682686,1.842002272605896,41149,0.9176955223083496,1.0,0.7037037014961243,0.6607380736348302,6.587027019122615e-05,0.9814814925193787,0.008455019444227219,8.425926208496094,,,,,,,
28447,0.1470830738544464,0.007382003590464592,0.007017658092081547,0.8519474267959595,41199,0.9318303465843201,1.0,0.760869562625885,0.6537866552671985,6.57948330626823e-05,1.0,0.001215881435200572,8.30434799194336,,,,,,,
28472,0.4152698516845703,0.010674377903342247,0.018755923956632614,1.6457703113555908,41249,0.9147905707359314,1.0,0.7254902124404907,0.6728871497893221,6.571935227839276e-05,1.0,0.0027509727515280247,8.882352828979492,,,,,,,
28497,0.38807061314582825,0.011632130481302738,0.021269110962748528,1.7524516582489014,41299,0.9318518042564392,1.0,0.7799999713897705,0.6850036275610929,6.564383511431515e-05,1.0,0.011702357791364193,7.599999904632568,,,,,,,
28499,,,,,41304,,,,,,,,,0.9237748384475708,0.7857481241226196,0.264205664396286,0.2661004960536957,1.0,0.0037896186113357544,16.0
28522,0.3239465057849884,0.007783787325024605,0.03760802000761032,1.9179846048355103,41349,0.8868733048439026,1.0,0.6530612111091614,0.6760488839576869,6.556828157044947e-05,1.0,0.012419458478689194,9.040816307067871,,,,,,,
