epoch,grad/last_mlp,grad/lm_head,grad/q_head,grad/total_norm,step,train/accuracy,train/early_halt_rate,train/exact_accuracy,train/lm_loss,train/lr,train/q_halt_accuracy,train/q_halt_loss,train/steps,val/accuracy,val/exact_accuracy,val/lm_loss,val/loss,val/q_halt_accuracy,val/q_halt_loss,val/steps
6444,0.039100438356399536,0.00657034944742918,0.007105556782335043,0.2204948216676712,19049,0.8780863881111145,1.0,0.625,0.7256053408213345,7.22478871466592e-05,1.0,0.00169495795853436,8.541666984558105,,,,,,,
6494,0.0314139649271965,0.005284854210913181,0.0037222274113446474,0.20013216137886047,19099,0.819444477558136,1.0,0.375,0.7150161054161592,7.210225885501131e-05,1.0,0.0009933507535606623,11.8125,,,,,,,
6499,,,,,19104,,,,,,,,,0.722353994846344,0.20208333432674408,0.6576993465423584,0.6667068600654602,0.9955729246139526,0.018015028908848763,16.0
6544,0.10887344926595688,0.006174629088491201,0.029014132916927338,0.6014842391014099,19149,0.749249279499054,1.0,0.21621622145175934,0.706523267041745,7.195639045676216e-05,1.0,0.013514392077922821,13.621622085571289,,,,,,,
6594,0.0823964849114418,0.007051600608974695,0.016150791198015213,0.44666236639022827,19199,0.78304523229599,1.0,0.3199999928474426,0.708964490202983,7.181029650382698e-05,0.9866666793823242,0.005330040585249662,12.813333511352539,,,,,,,
6599,,,,,19204,,,,,,,,,0.7341820597648621,0.22161458432674408,0.631332278251648,0.6385271549224854,0.996874988079071,0.014389917254447937,16.0
6644,0.0588839016854763,0.007269673980772495,0.014782990328967571,0.338255375623703,19249,0.7841564416885376,1.0,0.30000001192092896,0.7083138842384195,7.166397699620575e-05,1.0,0.00819655042141676,12.300000190734863,,,,,,,
6694,0.0623297356069088,0.005993322003632784,0.011614033952355385,0.45689019560813904,19299,0.7749149799346924,1.0,0.3478260934352875,0.7071648312099112,7.151743193389848e-05,1.0,0.005505360662937164,12.043478012084961,,,,,,,
6699,,,,,19304,,,,,,,,,0.7443961501121521,0.25078123807907104,0.6082870364189148,0.614162027835846,0.9973958134651184,0.011749864555895329,16.0
6744,0.12034429609775543,0.0073370253667235374,0.020923130214214325,0.7986745238304138,19349,0.8311042785644531,1.0,0.4722222089767456,0.7013069089952664,7.137065404094756e-05,1.0,0.012514694593846798,11.0,,,,,,,
6794,0.06392410397529602,0.006171177141368389,0.012079121544957161,0.3936621844768524,19399,0.7784543037414551,1.0,0.3287671208381653,0.7016267297388717,7.122365786926821e-05,1.0,0.0037154178135097027,12.315068244934082,,,,,,,
6799,,,,,19404,,,,,,,,,0.7531057000160217,0.26614582538604736,0.5887846350669861,0.5928176045417786,0.9986979365348816,0.008065963163971901,16.0
6844,0.13367794454097748,0.0062566292472183704,0.02995740808546543,0.7158032655715942,19449,0.8484694361686707,1.0,0.534246563911438,0.6956974322384869,7.107643614290282e-05,0.9863013625144958,0.02455948293209076,9.904109954833984,,,,,,,
6894,0.10576930642127991,0.006484770681709051,0.014764760620892048,1.0111299753189087,19499,0.8505171537399292,1.0,0.5540540814399719,0.6989128465633849,7.092899613780901e-05,1.0,0.012294488959014416,9.797297477722168,,,,,,,
6899,,,,,19504,,,,,,,,,0.7615643739700317,0.2877604067325592,0.5720660090446472,0.5758935213088989,0.9984375238418579,0.0076550985686481,16.0
6944,0.10196883231401443,0.006088161841034889,0.022319115698337555,0.5808715224266052,19549,0.7876124382019043,1.0,0.37288135290145874,0.7165176159866011,7.078133785398677e-05,0.9830508232116699,0.016477307304739952,11.93220329284668,,,,,,,
6994,0.20206694304943085,0.008963054977357388,0.04531625658273697,0.8970403075218201,19599,0.8395061492919922,1.0,0.5104166865348816,0.6994021710392015,7.06334612914361e-05,0.96875,0.014908930286765099,10.583333015441895,,,,,,,
6999,,,,,19604,,,,,,,,,0.7705021500587463,0.3109374940395355,0.554541289806366,0.5583441257476807,0.9986979365348816,0.007605935912579298,16.0
7044,0.06973268836736679,0.005942557472735643,0.024615466594696045,0.4591095447540283,19649,0.8229033350944519,1.0,0.40229883790016174,0.6939679996700416,7.048537372611463e-05,0.9655172228813171,0.009807230904698372,10.908045768737793,,,,,,,
7094,0.10733886808156967,0.006634993478655815,0.019316669553518295,0.4554811716079712,19699,0.7899211049079895,1.0,0.37704917788505554,0.7135302035799986,7.033706788206473e-05,0.9836065769195557,0.004034588113427162,11.26229476928711,,,,,,,
7099,,,,,19704,,,,,,,,,0.7760802507400513,0.3255208432674408,0.5433976054191589,0.5468027591705322,0.9984375238418579,0.006810395047068596,16.0
7144,0.13971960544586182,0.007758013438433409,0.018513156101107597,0.543529748916626,19749,0.7969672083854675,1.0,0.4021739065647125,0.7077728353939234,7.018855103524402e-05,1.0,0.0062351166270673275,11.8695650100708,,,,,,,
7194,0.06438294053077698,0.0065343063324689865,0.00892036221921444,0.3886130154132843,19799,0.835033118724823,1.0,0.5072463750839233,0.7042076450436335,7.00398231856525e-05,1.0,0.003059009788557887,10.536231994628906,,,,,,,
7199,,,,,19804,,,,,,,,,0.7827900052070618,0.3427083194255829,0.5313600301742554,0.5346179604530334,0.9994791746139526,0.006515966262668371,16.0
7244,0.07792258262634277,0.0061850398778915405,0.012343978509306908,0.4858824610710144,19849,0.8123993277549744,1.0,0.45652174949645996,0.7044586549328351,6.989088433329016e-05,1.0,0.003311755135655403,10.510869979858398,,,,,,,
7294,0.117910236120224,0.00808566901832819,0.03234361112117767,0.6797214150428772,19899,0.8622223138809204,1.0,0.54666668176651,0.6964331565817468,6.974173447815701e-05,1.0,0.016501573845744133,10.173333168029785,,,,,,,
7299,,,,,19904,,,,,,,,,0.786406934261322,0.35364583134651184,0.5231990814208984,0.526488184928894,0.9997395873069763,0.006578122265636921,16.0
7344,0.10141467303037643,0.005972439423203468,0.0160306915640831,0.7791613340377808,19949,0.8049716353416443,1.0,0.3918918967247009,0.697460837076979,6.959238817216828e-05,1.0,0.004353425465524197,11.716216087341309,,,,,,,
7394,0.12776538729667664,0.007039647549390793,0.021331219002604485,0.56148761510849,19999,0.8676865696907043,1.0,0.6086956262588501,0.7013714748281379,6.944283086340874e-05,0.989130437374115,0.007008172105997801,9.6304349899292,,,,,,,
